year,site_name,site_name_2013_2018,site_name_1988_2001,site_abbr,region_3,region_4,event,bp_min,bp_max,fl_min,fl_max,total_nests,nonpred_eggs,nonpred_chicks,nonpred_fl,nonpred_ad,pred_control,pred_eggs,pred_chicks,pred_fl,pred_ad,pred_pefa,pred_coy_fox,pred_meso,pred_owlspp,pred_corvid,pred_other_raptor,pred_other_avian,pred_misc,total_pefa,total_coy_fox,total_meso,total_owlspp,total_corvid,total_other_raptor,total_other_avian,total_misc,first_observed,last_observed,first_nest,first_chick,first_fledge
2016,SDIA LINDBERGH FIELD,Lindbergh Field/Former Naval Training Center,NA_2013_2018 POLYGON,SDIA_LF,SOUTHERN,SOUTHERN,EL_NINO,31.0,37.0,10,17,37,12,5,1,0,Y,,,,,Y,N,N,N,N,N,N,Y,,,,,,,,,2016-04-15,2016-07-28,2016-05-06,2016-05-28,2016-06-19
2016,NAS NORTH ISLAND,Naval Base Coronado,NA_2013_2018 POLYGON,NASNI,SOUTHERN,SOUTHERN,EL_NINO,26.0,34.0,5,5,34,18,5,1,0,Y,,,,,N,N,N,N,N,N,N,N,,,,,,,,,2016-04-21,2016-07-27,2016-05-14,2016-06-06,2016-07-02
2016,NAVAL AMPHIBIOUS BASE CORONADO,Naval Base Coronado,NA_2013_2018 POLYGON,NAB,SOUTHERN,SOUTHERN,EL_NINO,748.0,859.0,106,191,859,302,402,10,2,Y,,,,,N,N,N,Y,N,Y,Y,N,,,,,,,,,2016-04-14,2016-08-28,2016-04-29,2016-05-26,2016-06-17
2016,DSTREET FILL SWEETWATER MARSH NWR,D Street Fill,NA_2013_2018 POLYGON,D_ST,SOUTHERN,SOUTHERN,EL_NINO,106.0,113.0,21,22,118,33,58,1,1,Y,,,,,Y,N,N,N,N,Y,N,N,,,,,,,,,2016-04-13,2016-07-28,2016-05-01,2016-05-29,2016-06-19
2016,CHULA VISTA WILDLIFE RESERVE,Chula Vista Wildlife Refuge,NA_2013_2018 POLYGON,CV,SOUTHERN,SOUTHERN,EL_NINO,63.0,73.0,15,18,76,16,27,1,0,Y,,,,,N,N,N,N,N,Y,Y,Y,,,,,,,,,2016-04-18,2016-08-04,2016-05-11,2016-06-02,2016-06-23
2016,SOUTH SAN DIEGO BAY UNIT SDNWR SALTWORKS,Saltworks,NA_2013_2018 POLYGON,SALT,SOUTHERN,SOUTHERN,EL_NINO,16.0,25.0,6,7,26,3,9,1,0,Y,,,,,Y,N,N,N,N,N,N,N,,,,,,,,,2016-04-18,2016-08-12,2016-05-13,2016-06-08,2016-06-29
2016,TIJUANA ESTUARY NERR,Tijuana Estuary,NA_2013_2018 POLYGON,TJ_RIV,SOUTHERN,SOUTHERN,EL_NINO,144.0,173.0,33,41,184,48,10,5,3,Y,,,,,Y,N,Y,N,N,Y,Y,N,,,,,,,,,2016-04-23,2016-09-03,2016-05-12,2016-06-04,2016-07-02
2016,SALTON SEA,Salton Sea,NA_2013_2018 POLYGON,SALT_SEA,SOUTHERN,SOUTHERN,EL_NINO,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2016-07-15,2016-07-15,,,
2017,SACRAMENTO BUFFERLANDS,Bufferlands,NA_2013_2018 POLYGON,SAC_BUF,SACRAMENTO,SACRAMENTO,NEUTRAL,1.0,1.0,0,0,1,0,3,0,0,N,,,,,N,N,N,N,N,N,N,N,,,,,,,,,2017-05-10,2017-06-24,2017-05-21,2017-06-14,
2017,NAPA SONOMA MARSH WILDLIFE AREA,Napa Sonoma Marsh Wildlife Area Huichica Unit (Pond 7/7A),NA_2013_2018 POLYGON,NSMWA,S.F._BAY,S.F._BAY,NEUTRAL,65.0,65.0,80,80,142,,,,,N,,,,,,,,,,,,,,,,,,,,,2017-04-21,2017-07-22,2017-05-19,2017-06-17,
2017,MONTEZUMA WETLANDS,Montezuma,NA_2013_2018 POLYGON,MONT,S.F._BAY,S.F._BAY,NEUTRAL,7.0,8.0,5,5,9,1,3,0,0,N,,,,,N,N,N,N,N,N,N,,,,,,,,,,2017-05-11,2017-08-23,2017-05-11,2017-06-12,2017-08-05
2017,PITTSBURG POWER PLANT,Pittsburg Power Plant,NA_2013_2018 POLYGON,PITT_POWER,S.F._BAY,S.F._BAY,NEUTRAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,ALAMEDA POINT,Alameda Point,NA_2013_2018 POLYGON,ALAM_PT,S.F._BAY,S.F._BAY,NEUTRAL,382.0,386.0,182,250,447,180,130,1,5,Y,,,,,Y,N,N,N,N,Y,N,,,,,,,,,,2017-04-15,2017-08-19,2017-05-06,2017-05-28,2017-06-18
2017,HAYWARD REGIONAL SHORELINE,Hayward Regional Shoreline,NA_2013_2018 POLYGON,HAY_REG_SHOR,S.F._BAY,S.F._BAY,NEUTRAL,66.0,68.0,71,77,72,9,17,0,0,Y,,,,,N,N,N,N,N,N,Y,N,,,,,,,,,2017-04-20,2017-08-12,2017-05-08,2017-05-28,2017-06-23
2017,EDEN LANDING ECOLOGICAL RESERVE,Eden Landing Ecological Reserve,NA_2013_2018 POLYGON,ELER,S.F._BAY,S.F._BAY,NEUTRAL,14.0,20.0,20,28,21,3,0,0,0,N,,,,,N,N,N,N,N,N,N,,,,,,,,,,2017-06-03,2017-08-26,2017-06-03,2017-06-21,2017-07-05
2017,KETTLEMAN CITY,Kettleman,NA_2013_2018 POLYGON,KET_CTY,KINGS,KINGS,NEUTRAL,0.0,0.0,0,0,0,0,0,0,0,,,,,,N,N,N,N,N,N,N,N,,,,,,,,,,,,,
2017,OCEANO DUNES STATE VEHICULAR RECREATION AREA,Oceano Dunes State Vehicular Recreation Area,NA_2013_2018 POLYGON,OCEANO_DUNES,CENTRAL,CENTRAL,NEUTRAL,44.0,48.0,7,7,52,12,0,0,0,Y,,,,,N,N,Y,N,N,N,N,N,,,,,,,,,2017-05-04,2017-07-24,2017-05-26,2017-06-16,2017-07-07
2017,RANCHO GUADALUPE DUNES PRESERVE,Rancho Guadalupe Dunes Preserve,NA_2013_2018 POLYGON,RGDP,CENTRAL,CENTRAL,NEUTRAL,0.0,0.0,0,0,0,0,0,0,0,N,,,,,N,N,N,N,N,N,N,N,,,,,,,,,,,,,
2017,GUADALUPE NIPOMO DUNES NWR,NA_NO POLYGON,NA_NO POLYGON,GND_NWR,CENTRAL,CENTRAL,NEUTRAL,0.0,0.0,0,0,0,0,0,0,0,,,,,,N,N,N,N,N,N,N,N,,,,,,,,,,,,,
2017,VANDENBERG SFB,Vandenberg AFB,NA_2013_2018 POLYGON,VAN_SFB,CENTRAL,CENTRAL,NEUTRAL,19.0,27.0,8,8,28,10,3,0,0,Y,,,,,Y,N,N,N,N,N,N,N,,,,,,,,,2017-05-11,2017-08-13,2017-05-28,2017-06-22,2017-07-12
2017,COAL OIL POINT RESERVE,Coal Oil Point Reserve,NA_2013_2018 POLYGON,COAL_OIL,CENTRAL,CENTRAL,NEUTRAL,0.0,0.0,0,0,0,0,0,0,0,Y,,,,,N,N,N,N,N,N,N,N,,,,,,,,,2017-07-04,2017-08-04,,,
2017,SANTA CLARA RIVER MCGRATH STATE BEACH,Santa Clara River,NA_2013_2018 POLYGON,S_CLAR_MCG,SOUTHERN,VENTURA,NEUTRAL,7.0,9.0,0,0,9,5,0,0,1,N,,,,,N,N,N,N,N,N,N,N,,,,,,,,,2017-05-07,2017-08-26,2017-06-14,,
2017,HOLLYWOOD BEACH,Hollywood Beach,NA_2013_2018 POLYGON,HB,SOUTHERN,VENTURA,NEUTRAL,0.0,0.0,0,0,0,0,0,0,0,N,,,,,N,N,N,N,N,N,N,N,,,,,,,,,2017-05-25,2017-08-18,,,
2017,ORMOND BEACH,Ormond Beach,NA_2013_2018 POLYGON,ORMOND,SOUTHERN,VENTURA,NEUTRAL,25.0,37.0,20,20,38,10,2,0,0,N,,,,,N,N,N,N,N,N,N,Y,,,,,,,,,2017-05-06,2017-08-24,2017-06-04,2017-06-21,2017-07-11
2017,NBVC POINT MUGU,NBVC Point Mugu,NA_2013_2018 POLYGON,PT_MUGU,SOUTHERN,VENTURA,NEUTRAL,262.0,307.0,27,51,377,162,5,0,0,Y,,,,,N,Y,Y,Y,N,Y,Y,Y,,,,,,,,,2017-04-26,,2017-05-24,2017-06-14,2017-07-06
2017,SATICOY UNITED WATER CONSERVATION DISTRICT,Saticoy United Water Conservation District,NA_2013_2018 POLYGON,SAT_WCD,SOUTHERN,VENTURA,NEUTRAL,0.0,0.0,0,0,0,0,0,0,0,N,,,,,N,N,N,N,N,N,N,N,,,,,,,,,,,,,
2017,VENICE BEACH,Venice Beach,NA_2013_2018 POLYGON,VEN_BCH,SOUTHERN,SOUTHERN,NEUTRAL,0.0,0.0,0,0,0,0,0,0,0,N,,,,,N,N,N,N,N,N,N,N,,,,,,,,,2017-04-24,2017-06-07,,,
2017,MALIBU LAGOON,Malibu Lagoon,NA_2013_2018 POLYGON,MAL_LAG,SOUTHERN,SOUTHERN,NEUTRAL,22.0,25.0,13,25,31,,,,,N,,,,,,,,,,,Y,,,,,,,,,,2017-05-06,2017-09-11,2017-05-31,,
2017,LA HARBOR,Port of LA,NA_2013_2018 POLYGON,LA_HARB,SOUTHERN,SOUTHERN,NEUTRAL,0.0,5.0,0,0,5,0,0,0,0,Y,,,,,N,N,N,N,Y,N,N,N,,,,,,,,,2017-05-10,2017-07-17,2017-05-19,,
2017,SEAL BEACH NWR ANAHEIM BAY,Seal Beach National Wildlife Refuge,NA_2013_2018 POLYGON,SEAL_BCH_NWR,SOUTHERN,SOUTHERN,NEUTRAL,118.0,124.0,4,8,124,47,14,0,0,Y,,,,,Y,N,N,N,N,N,N,Y,,,,,,,,,2017-05-12,2017-05-21,2017-05-12,2017-05-30,2017-06-27
2017,BOLSA CHICA ECOLOGICAL RESERVE,Bolsa Chica,NA_2013_2018 POLYGON,BCER,SOUTHERN,SOUTHERN,NEUTRAL,158.0,175.0,6,6,178,78,3,0,0,Y,,,,,N,N,N,N,N,Y,Y,Y,,,,,,,,,2017-04-14,2017-07-12,2017-05-10,2017-06-01,2017-06-29
2017,HUNTINGTON STATE BEACH,Huntington Beach State Park,NA_2013_2018 POLYGON,HSB,SOUTHERN,SOUTHERN,NEUTRAL,560.0,626.0,26,140,679,250,152,18,3,Y,,,,,Y,N,N,N,Y,Y,N,,,,,,,,,,2017-04-13,2017-08-10,2017-05-07,2017-05-28,2017-06-17
2017,ANAHEIM LAKE,Anaheim Lake,NA_2013_2018 POLYGON,ANA_LK,SOUTHERN,SOUTHERN,NEUTRAL,0.0,0.0,0,0,0,0,0,0,0,,,,,,N,N,N,N,N,N,N,N,,,,,,,,,,,,,
2017,BURRIS ISLAND,Burris Basin,NA_2013_2018 POLYGON,BUR_ISL,SOUTHERN,SOUTHERN,NEUTRAL,12.0,14.0,10,10,14,7,0,1,0,N,,,,,N,N,N,N,N,N,,N,,,,,,,,,2017-05-25,2017-08-30,2017-06-02,2017-06-24,2017-07-14
2017,UPPER NEWPORT BAY ECOLOGICAL RESERVE,Upper Newport Bay,NA_2013_2018 POLYGON,UNBER,SOUTHERN,SOUTHERN,NEUTRAL,15.0,16.0,13,13,17,6,6,0,0,N,,,,,N,N,N,N,N,N,N,N,,,,,,,,,2017-04-29,2017-07-23,2017-05-19,2017-06-11,
2017,MCB CAMP PENDLETON,Camp Pendleton,NA_2013_2018 POLYGON,MCBCP,SOUTHERN,SOUTHERN,NEUTRAL,212.0,1368.0,4,4,1405,208,5,0,2,N,,,,,N,Y,N,N,Y,Y,Y,,,,,,,,,,2017-04-15,2017-08-03,2017-04-28,2017-05-22,2017-06-15
2017,BATIQUITOS LAGOON ECOLOGICAL RESERVE,Batiquitos Lagoon,NA_2013_2018 POLYGON,BLER,SOUTHERN,SOUTHERN,NEUTRAL,658.0,671.0,175,225,692,308,345,173,4,Y,,,,,Y,Y,N,Y,Y,Y,Y,Y,,,,,,,,,2017-04-16,2017-08-03,2017-04-30,2017-05-25,2017-06-11
2017,SAN ELIJO LAGOON ECOLOGICAL RESERVE,San Elijo Lagoon,NA_2013_2018 POLYGON,SAN_ELIJO,SOUTHERN,SOUTHERN,NEUTRAL,0.0,0.0,0,0,0,0,0,0,0,N,,,,,N,N,N,N,N,N,N,N,,,,,,,,,2017-07-02,2017-07-12,,,
2017,FAIRBANKS RANCH,Fairbanks Ranch,NA_2013_2018 POLYGON,FAIR_RAN,SOUTHERN,SOUTHERN,NEUTRAL,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,SAN DIEGUITO LAGOON ECOLOGICAL RESERVE,San Diequito Lagoon,NA_2013_2018 POLYGON,SANDIEGU_LAG,SOUTHERN,SOUTHERN,NEUTRAL,0.0,0.0,0,0,0,0,0,0,0,Y,,,,,N,N,N,N,N,N,N,N,,,,,,,,,2017-05-19,2017-07-21,,,
2017,MISSION BAY FAA ISLAND,FAA Island,NA_2013_2018 POLYGON,MB_FAA,SOUTHERN,SOUTHERN,NEUTRAL,33.0,39.0,16,21,41,20,3,0,0,Y,,,,,Y,N,N,N,N,N,N,Y,,,,,,,,,2017-05-10,2017-07-29,2017-06-02,2017-06-02,2017-06-22
2017,MISSION BAY NORTH FIESTA ISLAND,North Fiesta Island,NA_2013_2018 POLYGON,MB_NFI,SOUTHERN,SOUTHERN,NEUTRAL,0.0,0.0,0,0,0,0,0,0,0,Y,,,,,N,N,N,N,N,N,N,N,,,,,,,,,2017-05-07,2017-05-17,,,
2017,MISSION BAY MARINERS POINT,Mariner's Point,NA_2013_2018 POLYGON,MB_MAR_PT,SOUTHERN,SOUTHERN,NEUTRAL,146.0,167.0,30,50,176,96,52,9,1,Y,,,,,Y,N,N,Y,N,N,N,,,,,,,,,,2017-05-04,2017-08-10,2017-05-04,2017-05-26,2017-06-22
2017,MISSION BAY STONY POINT,Stony Point,NA_2013_2018 POLYGON,MB_STONY,SOUTHERN,SOUTHERN,NEUTRAL,2.0,2.0,1,1,2,2,0,0,0,Y,,,,,N,N,N,N,N,N,N,N,,,,,,,,,2017-05-06,2017-08-05,2017-05-10,2017-06-02,2017-07-25
2017,MISSION BAY SAN DIEGO RIVER MOUTH,San Diego River Mouth,NA_2013_2018 POLYGON,MB_SDRIV_S,SOUTHERN,SOUTHERN,NEUTRAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,SDIA LINDBERGH FIELD,Lindbergh Field/Former Naval Training Center,NA_2013_2018 POLYGON,SDIA_LF,SOUTHERN,SOUTHERN,NEUTRAL,21.0,24.0,13,17,24,9,1,0,0,Y,,,,,N,N,N,N,Y,N,N,,,,,,,,,,2017-04-18,2017-08-21,2017-05-07,2017-06-01,2017-06-20
2017,NAS NORTH ISLAND,Naval Base Coronado,NA_2013_2018 POLYGON,NASNI,SOUTHERN,SOUTHERN,NEUTRAL,16.0,21.0,1,1,22,7,4,0,1,Y,,,,,N,N,N,N,Y,N,N,N,,,,,,,,,2017-04-22,2017-07-28,2017-05-12,2017-06-08,2017-07-02
2017,NAVAL AMPHIBIOUS BASE CORONADO,Naval Base Coronado,NA_2013_2018 POLYGON,NAB,SOUTHERN,SOUTHERN,NEUTRAL,804.0,863.0,278,472,889,281,474,30,6,Y,,,,,Y,N,Y,Y,Y,Y,Y,,,,,,,,,,2017-04-19,2017-08-13,2017-05-03,2017-05-25,2017-06-21
2017,DSTREET FILL SWEETWATER MARSH NWR,D Street Fill,NA_2013_2018 POLYGON,D_ST,SOUTHERN,SOUTHERN,NEUTRAL,112.0,125.0,25,27,127,40,34,3,0,Y,,,,,Y,N,N,N,Y,Y,Y,N,,,,,,,,,2017-04-13,2017-07-31,2017-04-30,2017-05-25,2017-06-11
2017,CHULA VISTA WILDLIFE RESERVE,Chula Vista Wildlife Refuge,NA_2013_2018 POLYGON,CV,SOUTHERN,SOUTHERN,NEUTRAL,86.0,96.0,17,23,96,23,23,2,0,Y,,,,,Y,N,N,N,N,Y,Y,,,,,,,,,,2017-04-17,2017-08-13,2017-05-11,2017-06-01,2017-06-22
2017,SOUTH SAN DIEGO BAY UNIT SDNWR SALTWORKS,Saltworks,NA_2013_2018 POLYGON,SALT,SOUTHERN,SOUTHERN,NEUTRAL,33.0,40.0,2,3,40,13,2,0,0,Y,,,,,Y,N,N,Y,N,N,Y,N,,,,,,,,,2017-04-17,2017-07-30,2017-05-12,2017-06-02,2017-06-27
2017,TIJUANA ESTUARY NERR,Tijuana Estuary,NA_2013_2018 POLYGON,TJ_RIV,SOUTHERN,SOUTHERN,NEUTRAL,197.0,221.0,77,83,225,69,43,11,1,Y,,,,,Y,N,N,N,N,Y,N,N,,,,,,,,,2017-04-18,2017-09-11,2017-05-13,2017-06-03,2017-06-24
2017,SALTON SEA,Salton Sea,NA_2013_2018 POLYGON,SALT_SEA,SOUTHERN,SOUTHERN,NEUTRAL,0.0,0.0,0,0,0,0,0,0,0,,,,,,N,N,N,N,N,N,N,N,,,,,,,,,,,,,
2018,NAPA SONOMA MARSH WILDLIFE AREA,Napa Sonoma Marsh Wildlife Area Huichica Unit (Pond 7/7A),NA_2013_2018 POLYGON,NSMWA,S.F._BAY,S.F._BAY,NEUTRAL,2.0,27.0,0,0,28,0,0,0,0,N,,,,,N,N,Y,N,N,N,N,Y,,,,,,,,,2018-05-05,2018-07-13,2018-05-31,,
2018,MONTEZUMA WETLANDS,Montezuma,NA_2013_2018 POLYGON,MONT,S.F._BAY,S.F._BAY,NEUTRAL,13.0,16.0,0,0,18,3,0,0,0,N,,,,,N,N,N,N,N,N,N,Y,,,,,,,,,2018-05-21,2018-07-16,2018-05-29,2018-06-25,
2018,ALAMEDA POINT,Alameda Point,NA_2013_2018 POLYGON,ALAM_PT,S.F._BAY,S.F._BAY,NEUTRAL,310.0,348.0,190,300,375,143,86,4,0,Y,,,,,Y,N,N,Y,Y,N,N,,,,,,,,,,2018-04-20,2018-08-29,2018-05-20,2018-06-07,2018-06-23
2018,HAYWARD REGIONAL SHORELINE,Hayward Regional Shoreline,NA_2013_2018 POLYGON,HAY_REG_SHOR,S.F._BAY,S.F._BAY,NEUTRAL,20.0,26.0,11,11,32,0,0,0,0,Y,,,,,N,N,N,N,N,N,Y,N,,,,,,,,,2028-04-19,2018-07-30,2018-05-16,2018-06-03,2018-06-27
2018,EDEN LANDING ECOLOGICAL RESERVE,Eden Landing Ecological Reserve,NA_2013_2018 POLYGON,ELER,S.F._BAY,S.F._BAY,NEUTRAL,95.0,105.0,1,3,141,1,0,0,0,Y,,,,,N,Y,N,N,N,N,N,N,,,,,,,,,2018-04-25,2018-08-15,2018-05-16,,
2018,OCEANO DUNES STATE VEHICULAR RECREATION AREA,Oceano Dunes State Vehicular Recreation Area,NA_2013_2018 POLYGON,OCEANO_DUNES,CENTRAL,CENTRAL,NEUTRAL,27.0,31.0,35,35,35,11,0,0,0,Y,,,,,N,N,N,N,N,N,Y,N,,,,,,,,,2018-05-04,2018-08-29,2018-05-30,2018-06-18,2018-07-12
2018,VANDENBERG SFB,Vandenberg AFB,NA_2013_2018 POLYGON,VAN_SFB,CENTRAL,CENTRAL,NEUTRAL,49.0,69.0,35,35,83,6,5,0,0,Y,,,,,N,Y,N,N,N,N,N,N,,,,,,,,,2018-05-11,2018-08-26,2018-05-31,2018-06-23,2018-07-14
2018,SANTA CLARA RIVER MCGRATH STATE BEACH,Santa Clara River,NA_2013_2018 POLYGON,S_CLAR_MCG,SOUTHERN,VENTURA,NEUTRAL,14.0,23.0,6,8,24,3,0,0,0,N,,,,,N,N,N,N,N,N,N,N,,,,,,,,,2018-03-25,2018-09-03,2018-06-15,2018-07-13,2018-08-03
2018,HOLLYWOOD BEACH,Hollywood Beach,NA_2013_2018 POLYGON,HB,SOUTHERN,VENTURA,NEUTRAL,0.0,0.0,0,0,0,0,0,0,0,N,,,,,N,N,N,N,N,N,N,N,,,,,,,,,2018-05-10,2018-09-06,,,
2018,ORMOND BEACH,Ormond Beach,NA_2013_2018 POLYGON,ORMOND,SOUTHERN,VENTURA,NEUTRAL,67.0,84.0,44,44,84,20,2,0,0,N,,,,,N,N,N,N,N,N,N,N,,,,,,,,,2018-05-20,2018-07-22,2018-06-01,2018-06-20,2018-07-05
2018,NBVC POINT MUGU,NBVC Point Mugu,NA_2013_2018 POLYGON,PT_MUGU,SOUTHERN,VENTURA,NEUTRAL,172.0,271.0,61,72,291,76,1,0,1,Y,,,,,Y,Y,Y,N,Y,N,,,,,,,,,,,2018-04-28,,2018-05-16,2018-06-13,2018-07-04
2018,SATICOY UNITED WATER CONSERVATION DISTRICT,Saticoy United Water Conservation District,NA_2013_2018 POLYGON,SAT_WCD,SOUTHERN,VENTURA,NEUTRAL,0.0,0.0,0,0,0,0,0,0,0,N,,,,,N,N,N,N,N,N,N,N,,,,,,,,,,,,,
2018,VENICE BEACH,Venice Beach,NA_2013_2018 POLYGON,VEN_BCH,SOUTHERN,SOUTHERN,NEUTRAL,2.0,4.0,0,0,5,0,0,0,0,N,,,,,N,N,N,N,Y,N,N,N,,,,,,,,,2018-04-19,2018-07-23,2018-06-02,,
2018,MALIBU LAGOON,Malibu Lagoon,NA_2013_2018 POLYGON,MAL_LAG,SOUTHERN,SOUTHERN,NEUTRAL,3.0,4.0,0,0,6,7,0,0,0,N,,,,,N,N,N,N,N,N,N,,,,,,,,,,2018-04-28,2018-08-12,2018-05-19,,
2018,LA HARBOR,Port of LA,NA_2013_2018 POLYGON,LA_HARB,SOUTHERN,SOUTHERN,NEUTRAL,105.0,117.0,69,69,133,58,7,0,0,Y,,,,,,N,N,N,N,,Y,N,,,,,,,,,2018-04-20,2018-08-04,2018-05-14,2018-06-08,2018-06-27
2018,SEAL BEACH NWR ANAHEIM BAY,Seal Beach National Wildlife Refuge,NA_2013_2018 POLYGON,SEAL_BCH_NWR,SOUTHERN,SOUTHERN,NEUTRAL,114.0,117.0,42,42,117,22,31,0,0,N,,,,,N,N,N,N,N,N,N,N,,,,,,,,,2018-04-28,2018-08-04,2018-05-18,2018-06-05,2018-06-26
2018,BOLSA CHICA ECOLOGICAL RESERVE,Bolsa Chica,NA_2013_2018 POLYGON,BCER,SOUTHERN,SOUTHERN,NEUTRAL,118.0,130.0,71,71,133,54,11,0,0,Y,,,,,Y,N,N,N,Y,N,N,Y,,,,,,,,,,,2018-05-17,2018-06-07,
2018,HUNTINGTON STATE BEACH,Huntington Beach State Park,NA_2013_2018 POLYGON,HSB,SOUTHERN,SOUTHERN,NEUTRAL,594.0,644.0,64,171,688,308,141,11,5,Y,,,,,Y,N,N,N,Y,Y,N,N,,,,,,,,,2018-04-13,2018-08-08,2018-05-06,2018-05-31,2018-06-21
2018,BURRIS ISLAND,Burris Basin,NA_2013_2018 POLYGON,BUR_ISL,SOUTHERN,SOUTHERN,NEUTRAL,14.0,14.0,6,6,16,0,0,0,0,N,,,,,N,N,N,N,N,N,N,N,,,,,,,,,2018-05-10,2018-08-02,2018-05-31,2018-06-28,2018-07-19
2018,UPPER NEWPORT BAY ECOLOGICAL RESERVE,Upper Newport Bay,NA_2013_2018 POLYGON,UNBER,SOUTHERN,SOUTHERN,NEUTRAL,18.0,19.0,1,1,22,12,1,0,0,Y,,,,,N,N,N,N,N,N,N,N,,,,,,,,,2018-05-13,2018-07-29,2018-05-20,2018-06-10,2018-07-06
2018,MCB CAMP PENDLETON,Camp Pendleton,NA_2013_2018 POLYGON,MCBCP,SOUTHERN,SOUTHERN,NEUTRAL,43.0,321.0,4,4,334,54,4,0,0,Y,,,,,N,Y,Y,N,Y,Y,Y,Y,,,,,,,,,2018-04-13,2018-08-01,2018-05-11,2018-06-10,2018-07-04
2018,BATIQUITOS LAGOON ECOLOGICAL RESERVE,Batiquitos Lagoon,NA_2013_2018 POLYGON,BLER,SOUTHERN,SOUTHERN,NEUTRAL,667.0,674.0,94,99,684,176,618,8,2,Y,,,,,Y,Y,N,Y,N,Y,Y,N,,,,,,,,,2018-04-26,2018-07-26,2018-05-12,2018-06-07,2018-06-28
2018,SAN ELIJO LAGOON ECOLOGICAL RESERVE,San Elijo Lagoon,NA_2013_2018 POLYGON,SAN_ELIJO,SOUTHERN,SOUTHERN,NEUTRAL,0.0,0.0,0,0,0,0,0,0,0,N,,,,,N,N,N,N,N,N,N,N,,,,,,,,,2018-05-16,2018-08-02,,,
2018,MISSION BAY FAA ISLAND,FAA Island,NA_2013_2018 POLYGON,MB_FAA,SOUTHERN,SOUTHERN,NEUTRAL,0.0,12.0,0,0,12,6,0,0,0,N,,,,,Y,N,N,N,Y,N,Y,N,,,,,,,,,2018-04-25,2018-06-23,2018-05-04,,
2018,MISSION BAY NORTH FIESTA ISLAND,North Fiesta Island,NA_2013_2018 POLYGON,MB_NFI,SOUTHERN,SOUTHERN,NEUTRAL,0.0,1.0,0,0,1,0,0,0,0,Y,,,,,N,N,N,N,N,N,N,N,,,,,,,,,2018-04-27,2018-06-21,2018-05-30,,
2018,MISSION BAY MARINERS POINT,Mariner's Point,NA_2013_2018 POLYGON,MB_MAR_PT,SOUTHERN,SOUTHERN,NEUTRAL,138.0,177.0,30,50,178,50,67,1,0,Y,,,,,Y,N,N,Y,N,N,Y,,,,,,,,,,2018-04-18,2018-07-28,2018-05-06,2018-05-30,2018-06-22
2018,MISSION BAY STONY POINT,Stony Point,NA_2013_2018 POLYGON,MB_STONY,SOUTHERN,SOUTHERN,NEUTRAL,10.0,10.0,0,0,11,1,0,0,0,Y,,,,,N,N,N,N,N,N,Y,N,,,,,,,,,2018-04-29,2018-06-25,2018-05-23,2018-06-14,
2018,SDIA LINDBERGH FIELD,Lindbergh Field/Former Naval Training Center,NA_2013_2018 POLYGON,SDIA_LF,SOUTHERN,SOUTHERN,NEUTRAL,14.0,19.0,13,14,19,8,5,0,0,Y,,,,,N,N,N,N,Y,Y,Y,N,,,,,,,,,2018-04-21,2018-07-21,2018-05-10,2018-05-31,2018-06-24
2018,NAS NORTH ISLAND,Naval Base Coronado,NA_2013_2018 POLYGON,NASNI,SOUTHERN,SOUTHERN,NEUTRAL,12.0,15.0,1,1,16,9,0,0,0,Y,,,,,N,N,N,N,Y,N,N,N,,,,,,,,,2018-04-29,2018-07-05,2018-05-17,2018-06-07,2018-06-28
2018,NAVAL AMPHIBIOUS BASE CORONADO,Naval Base Coronado,NA_2013_2018 POLYGON,NAB,SOUTHERN,SOUTHERN,NEUTRAL,744.0,815.0,29,46,827,260,423,1,3,Y,,,,,Y,N,Y,Y,Y,Y,Y,Y,,,,,,,,,2018-04-21,2018-08-23,2018-05-03,2018-05-27,2018-06-21
2018,DSTREET FILL SWEETWATER MARSH NWR,D Street Fill,NA_2013_2018 POLYGON,D_ST,SOUTHERN,SOUTHERN,NEUTRAL,95.0,108.0,12,15,109,26,46,0,0,Y,,,,,N,Y,N,N,Y,Y,Y,Y,,,,,,,,,2018-04-19,2018-07-25,2018-05-10,2018-05-31,2018-06-24
2018,CHULA VISTA WILDLIFE RESERVE,Chula Vista Wildlife Refuge,NA_2013_2018 POLYGON,CV,SOUTHERN,SOUTHERN,NEUTRAL,76.0,82.0,6,10,83,35,28,0,0,Y,,,,,Y,N,N,Y,N,N,N,Y,,,,,,,,,2018-03-30,2018-07-25,2018-05-14,2018-06-04,2018-06-28
2018,SOUTH SAN DIEGO BAY UNIT SDNWR SALTWORKS,Saltworks,NA_2013_2018 POLYGON,SALT,SOUTHERN,SOUTHERN,NEUTRAL,27.0,32.0,1,1,33,11,4,0,0,Y,,,,,N,N,N,N,N,N,Y,N,,,,,,,,,2018-04-20,2018-09-10,2018-05-11,2018-06-08,2018-06-29
